DESCRIPTION,household_key,CAMPAIGN,START_DAY,END_DAY
TypeA,1138,30,3/21/2021,1/13/2019
TypeA,1136,30,3/21/2021,1/13/2019
TypeA,1132,30,3/21/2021,1/13/2019
TypeA,1130,30,3/21/2021,1/13/2019
TypeA,1128,30,3/21/2021,1/13/2019
TypeA,1117,30,3/21/2021,1/13/2019
TypeA,1116,30,3/21/2021,1/13/2019
TypeA,1111,30,3/21/2021,1/13/2019
TypeA,1102,30,3/21/2021,1/13/2019
TypeA,1098,30,3/21/2021,1/13/2019
TypeA,1084,30,3/21/2021,1/13/2019
TypeA,1070,30,3/21/2021,1/13/2019
TypeA,1067,30,3/21/2021,1/13/2019
TypeA,1065,30,3/21/2021,1/13/2019
TypeA,1060,30,3/21/2021,1/13/2019
TypeA,1055,30,3/21/2021,1/13/2019
TypeA,1042,30,3/21/2021,1/13/2019
TypeA,1018,30,3/21/2021,1/13/2019
TypeA,1015,30,3/21/2021,1/13/2019
TypeA,1012,30,3/21/2021,1/13/2019
TypeA,1003,30,3/21/2021,1/13/2019
TypeA,1001,30,3/21/2021,1/13/2019
TypeA,999,30,3/21/2021,1/13/2019
TypeA,997,30,3/21/2021,1/13/2019
TypeA,996,30,3/21/2021,1/13/2019
TypeA,995,30,3/21/2021,1/13/2019
TypeA,989,30,3/21/2021,1/13/2019
TypeA,988,30,3/21/2021,1/13/2019
TypeA,979,30,3/21/2021,1/13/2019
TypeA,972,30,3/21/2021,1/13/2019
TypeA,968,30,3/21/2021,1/13/2019
TypeA,960,30,3/21/2021,1/13/2019
TypeA,953,30,3/21/2021,1/13/2019
TypeA,947,30,3/21/2021,1/13/2019
TypeA,936,30,3/21/2021,1/13/2019
TypeA,935,30,3/21/2021,1/13/2019
TypeA,2027,30,3/21/2021,1/13/2019
TypeA,2007,30,3/21/2021,1/13/2019
TypeA,2006,30,3/21/2021,1/13/2019
TypeA,2002,30,3/21/2021,1/13/2019
TypeA,1998,30,3/21/2021,1/13/2019
TypeA,1988,30,3/21/2021,1/13/2019
TypeA,1985,30,3/21/2021,1/13/2019
TypeA,1978,30,3/21/2021,1/13/2019
TypeA,1974,30,3/21/2021,1/13/2019
TypeA,1971,30,3/21/2021,1/13/2019
TypeA,1961,30,3/21/2021,1/13/2019
TypeA,1959,30,3/21/2021,1/13/2019
TypeA,1955,30,3/21/2021,1/13/2019
TypeA,1954,30,3/21/2021,1/13/2019
TypeA,1943,30,3/21/2021,1/13/2019
TypeA,1933,30,3/21/2021,1/13/2019
TypeA,1929,30,3/21/2021,1/13/2019
TypeA,483,30,3/21/2021,1/13/2019
TypeA,481,30,3/21/2021,1/13/2019
TypeA,480,30,3/21/2021,1/13/2019
TypeA,456,30,3/21/2021,1/13/2019
TypeA,454,30,3/21/2021,1/13/2019
TypeA,447,30,3/21/2021,1/13/2019
TypeA,437,30,3/21/2021,1/13/2019
TypeA,425,30,3/21/2021,1/13/2019
TypeA,420,30,3/21/2021,1/13/2019
TypeA,413,30,3/21/2021,1/13/2019
TypeA,405,30,3/21/2021,1/13/2019
TypeA,404,30,3/21/2021,1/13/2019
TypeA,381,30,3/21/2021,1/13/2019
TypeA,376,30,3/21/2021,1/13/2019
TypeA,374,30,3/21/2021,1/13/2019
TypeA,368,30,3/21/2021,1/13/2019
TypeA,367,30,3/21/2021,1/13/2019
TypeA,364,30,3/21/2021,1/13/2019
TypeA,362,30,3/21/2021,1/13/2019
TypeA,361,30,3/21/2021,1/13/2019
TypeA,350,30,3/21/2021,1/13/2019
TypeA,345,30,3/21/2021,1/13/2019
TypeA,335,30,3/21/2021,1/13/2019
TypeA,319,30,3/21/2021,1/13/2019
TypeA,318,30,3/21/2021,1/13/2019
TypeA,317,30,3/21/2021,1/13/2019
TypeA,304,30,3/21/2021,1/13/2019
TypeA,300,30,3/21/2021,1/13/2019
TypeA,294,30,3/21/2021,1/13/2019
TypeA,287,30,3/21/2021,1/13/2019
TypeA,281,30,3/21/2021,1/13/2019
TypeA,239,30,3/21/2021,1/13/2019
TypeA,324,30,3/21/2021,1/13/2019
TypeA,235,30,3/21/2021,1/13/2019
TypeA,219,30,3/21/2021,1/13/2019
TypeA,212,30,3/21/2021,1/13/2019
TypeA,165,30,3/21/2021,1/13/2019
TypeA,149,30,3/21/2021,1/13/2019
TypeA,142,30,3/21/2021,1/13/2019
TypeA,140,30,3/21/2021,1/13/2019
TypeA,134,30,3/21/2021,1/13/2019
TypeA,278,30,3/21/2021,1/13/2019
TypeA,258,30,3/21/2021,1/13/2019
TypeA,256,30,3/21/2021,1/13/2019
TypeA,52,30,3/21/2021,1/13/2019
TypeA,39,30,3/21/2021,1/13/2019
TypeA,32,30,3/21/2021,1/13/2019
TypeA,29,30,3/21/2021,1/13/2019
TypeA,25,30,3/21/2021,1/13/2019
TypeA,22,30,3/21/2021,1/13/2019
TypeA,1,8,7/18/2019,8/16/2020
TypeA,16,8,7/18/2019,8/16/2020
TypeA,46,8,7/18/2019,8/16/2020
TypeA,45,8,7/18/2019,8/16/2020
TypeA,43,8,7/18/2019,8/16/2020
TypeA,42,8,7/18/2019,8/16/2020
TypeA,28,8,7/18/2019,8/16/2020
TypeA,27,8,7/18/2019,8/16/2020
TypeA,25,8,7/18/2019,8/16/2020
TypeA,23,8,7/18/2019,8/16/2020
TypeA,22,8,7/18/2019,8/16/2020
TypeA,20,8,7/18/2019,8/16/2020
TypeA,19,8,7/18/2019,8/16/2020
TypeA,18,8,7/18/2019,8/16/2020
TypeA,17,8,7/18/2019,8/16/2020
TypeA,69,8,7/18/2019,8/16/2020
TypeA,68,8,7/18/2019,8/16/2020
TypeA,55,8,7/18/2019,8/16/2020
TypeA,52,8,7/18/2019,8/16/2020
TypeA,51,8,7/18/2019,8/16/2020
TypeA,47,8,7/18/2019,8/16/2020
TypeA,40,8,7/18/2019,8/16/2020
TypeA,39,8,7/18/2019,8/16/2020
TypeA,37,8,7/18/2019,8/16/2020
TypeA,32,8,7/18/2019,8/16/2020
TypeA,29,8,7/18/2019,8/16/2020
TypeA,294,8,7/18/2019,8/16/2020
TypeA,293,8,7/18/2019,8/16/2020
TypeA,290,8,7/18/2019,8/16/2020
TypeA,289,8,7/18/2019,8/16/2020
TypeA,288,8,7/18/2019,8/16/2020
TypeA,287,8,7/18/2019,8/16/2020
TypeA,285,8,7/18/2019,8/16/2020
TypeA,282,8,7/18/2019,8/16/2020
TypeA,281,8,7/18/2019,8/16/2020
TypeA,280,8,7/18/2019,8/16/2020
TypeA,279,8,7/18/2019,8/16/2020
TypeA,278,8,7/18/2019,8/16/2020
TypeA,276,8,7/18/2019,8/16/2020
TypeA,275,8,7/18/2019,8/16/2020
TypeA,271,8,7/18/2019,8/16/2020
TypeA,263,8,7/18/2019,8/16/2020
TypeA,262,8,7/18/2019,8/16/2020
TypeA,258,8,7/18/2019,8/16/2020
TypeA,257,8,7/18/2019,8/16/2020
TypeA,256,8,7/18/2019,8/16/2020
TypeA,253,8,7/18/2019,8/16/2020
TypeA,249,8,7/18/2019,8/16/2020
TypeA,246,8,7/18/2019,8/16/2020
TypeA,245,8,7/18/2019,8/16/2020
TypeA,243,8,7/18/2019,8/16/2020
TypeA,242,8,7/18/2019,8/16/2020
TypeA,239,8,7/18/2019,8/16/2020
TypeA,235,8,7/18/2019,8/16/2020
TypeA,232,8,7/18/2019,8/16/2020
TypeA,230,8,7/18/2019,8/16/2020
TypeA,226,8,7/18/2019,8/16/2020
TypeA,223,8,7/18/2019,8/16/2020
TypeA,222,8,7/18/2019,8/16/2020
TypeA,221,8,7/18/2019,8/16/2020
TypeA,219,8,7/18/2019,8/16/2020
TypeA,218,8,7/18/2019,8/16/2020
TypeA,217,8,7/18/2019,8/16/2020
TypeA,216,8,7/18/2019,8/16/2020
TypeA,214,8,7/18/2019,8/16/2020
TypeA,212,8,7/18/2019,8/16/2020
TypeA,210,8,7/18/2019,8/16/2020
TypeA,209,8,7/18/2019,8/16/2020
TypeA,208,8,7/18/2019,8/16/2020
TypeA,198,8,7/18/2019,8/16/2020
TypeA,196,8,7/18/2019,8/16/2020
TypeA,195,8,7/18/2019,8/16/2020
TypeA,194,8,7/18/2019,8/16/2020
TypeA,193,8,7/18/2019,8/16/2020
TypeA,192,8,7/18/2019,8/16/2020
TypeA,188,8,7/18/2019,8/16/2020
TypeA,185,8,7/18/2019,8/16/2020
TypeA,184,8,7/18/2019,8/16/2020
TypeA,183,8,7/18/2019,8/16/2020
TypeA,180,8,7/18/2019,8/16/2020
TypeA,179,8,7/18/2019,8/16/2020
TypeA,165,8,7/18/2019,8/16/2020
TypeA,158,8,7/18/2019,8/16/2020
TypeA,157,8,7/18/2019,8/16/2020
TypeA,156,8,7/18/2019,8/16/2020
TypeA,155,8,7/18/2019,8/16/2020
TypeA,151,8,7/18/2019,8/16/2020
TypeA,149,8,7/18/2019,8/16/2020
TypeA,144,8,7/18/2019,8/16/2020
TypeA,143,8,7/18/2019,8/16/2020
TypeA,142,8,7/18/2019,8/16/2020
TypeA,137,8,7/18/2019,8/16/2020
TypeA,136,8,7/18/2019,8/16/2020
TypeA,134,8,7/18/2019,8/16/2020
TypeA,133,8,7/18/2019,8/16/2020
TypeA,132,8,7/18/2019,8/16/2020
TypeA,131,8,7/18/2019,8/16/2020
TypeA,125,8,7/18/2019,8/16/2020
TypeA,123,8,7/18/2019,8/16/2020
TypeA,122,8,7/18/2019,8/16/2020
TypeA,121,8,7/18/2019,8/16/2020
TypeA,2500,8,7/18/2019,8/16/2020
TypeA,2499,8,7/18/2019,8/16/2020
TypeA,2498,8,7/18/2019,8/16/2020
TypeA,2497,8,7/18/2019,8/16/2020
TypeA,2496,8,7/18/2019,8/16/2020
TypeA,2489,8,7/18/2019,8/16/2020
TypeA,2488,8,7/18/2019,8/16/2020
TypeA,2485,8,7/18/2019,8/16/2020
TypeA,2482,8,7/18/2019,8/16/2020
TypeA,2481,8,7/18/2019,8/16/2020
TypeA,2478,8,7/18/2019,8/16/2020
TypeA,2474,8,7/18/2019,8/16/2020
TypeA,2470,8,7/18/2019,8/16/2020
TypeA,2467,8,7/18/2019,8/16/2020
TypeA,2466,8,7/18/2019,8/16/2020
TypeA,2462,8,7/18/2019,8/16/2020
TypeA,2459,8,7/18/2019,8/16/2020
TypeA,2455,8,7/18/2019,8/16/2020
TypeA,2453,8,7/18/2019,8/16/2020
TypeA,2452,8,7/18/2019,8/16/2020
TypeA,2451,8,7/18/2019,8/16/2020
TypeA,2448,8,7/18/2019,8/16/2020
TypeA,2447,8,7/18/2019,8/16/2020
TypeA,2446,8,7/18/2019,8/16/2020
TypeA,2445,8,7/18/2019,8/16/2020
TypeA,2443,8,7/18/2019,8/16/2020
TypeA,2440,8,7/18/2019,8/16/2020
TypeA,2439,8,7/18/2019,8/16/2020
TypeA,2438,8,7/18/2019,8/16/2020
TypeA,2437,8,7/18/2019,8/16/2020
TypeA,2432,8,7/18/2019,8/16/2020
TypeA,2430,8,7/18/2019,8/16/2020
TypeA,2427,8,7/18/2019,8/16/2020
TypeA,2426,8,7/18/2019,8/16/2020
TypeA,2425,8,7/18/2019,8/16/2020
TypeA,2424,8,7/18/2019,8/16/2020
TypeA,2421,8,7/18/2019,8/16/2020
TypeA,2420,8,7/18/2019,8/16/2020
TypeA,2419,8,7/18/2019,8/16/2020
TypeA,2416,8,7/18/2019,8/16/2020
TypeA,2415,8,7/18/2019,8/16/2020
TypeA,2412,8,7/18/2019,8/16/2020
TypeA,2411,8,7/18/2019,8/16/2020
TypeA,2410,8,7/18/2019,8/16/2020
TypeA,2407,8,7/18/2019,8/16/2020
TypeA,2406,8,7/18/2019,8/16/2020
TypeA,2405,8,7/18/2019,8/16/2020
TypeA,2395,8,7/18/2019,8/16/2020
TypeA,2393,8,7/18/2019,8/16/2020
TypeA,2390,8,7/18/2019,8/16/2020
TypeA,2385,8,7/18/2019,8/16/2020
TypeA,2381,8,7/18/2019,8/16/2020
TypeA,2380,8,7/18/2019,8/16/2020
TypeA,2379,8,7/18/2019,8/16/2020
TypeA,2372,8,7/18/2019,8/16/2020
TypeA,2371,8,7/18/2019,8/16/2020
TypeA,2370,8,7/18/2019,8/16/2020
TypeA,2369,8,7/18/2019,8/16/2020
TypeA,2367,8,7/18/2019,8/16/2020
TypeA,2366,8,7/18/2019,8/16/2020
TypeA,2360,8,7/18/2019,8/16/2020
TypeA,2359,8,7/18/2019,8/16/2020
TypeA,2354,8,7/18/2019,8/16/2020
TypeA,2351,8,7/18/2019,8/16/2020
TypeA,2350,8,7/18/2019,8/16/2020
TypeA,2346,8,7/18/2019,8/16/2020
TypeA,2345,8,7/18/2019,8/16/2020
TypeA,2344,8,7/18/2019,8/16/2020
TypeA,2343,8,7/18/2019,8/16/2020
TypeA,2341,8,7/18/2019,8/16/2020
TypeA,2337,8,7/18/2019,8/16/2020
TypeA,2336,8,7/18/2019,8/16/2020
TypeA,2334,8,7/18/2019,8/16/2020
TypeA,2331,8,7/18/2019,8/16/2020
TypeA,2330,8,7/18/2019,8/16/2020
TypeA,2329,8,7/18/2019,8/16/2020
TypeA,2328,8,7/18/2019,8/16/2020
TypeA,2327,8,7/18/2019,8/16/2020
TypeA,2324,8,7/18/2019,8/16/2020
TypeA,2322,8,7/18/2019,8/16/2020
TypeA,2318,8,7/18/2019,8/16/2020
TypeA,2317,8,7/18/2019,8/16/2020
TypeA,2314,8,7/18/2019,8/16/2020
TypeA,2312,8,7/18/2019,8/16/2020
TypeA,2307,8,7/18/2019,8/16/2020
TypeA,2305,8,7/18/2019,8/16/2020
TypeA,2303,8,7/18/2019,8/16/2020
TypeA,2302,8,7/18/2019,8/16/2020
TypeA,2301,8,7/18/2019,8/16/2020
TypeA,2300,8,7/18/2019,8/16/2020
TypeA,2296,8,7/18/2019,8/16/2020
TypeA,2295,8,7/18/2019,8/16/2020
TypeA,2294,8,7/18/2019,8/16/2020
TypeA,2289,8,7/18/2019,8/16/2020
TypeA,2288,8,7/18/2019,8/16/2020
TypeA,2284,8,7/18/2019,8/16/2020
TypeA,2280,8,7/18/2019,8/16/2020
TypeA,2278,8,7/18/2019,8/16/2020
TypeA,2277,8,7/18/2019,8/16/2020
TypeA,2274,8,7/18/2019,8/16/2020
TypeA,2273,8,7/18/2019,8/16/2020
TypeA,2270,8,7/18/2019,8/16/2020
TypeA,2269,8,7/18/2019,8/16/2020
TypeA,2266,8,7/18/2019,8/16/2020
TypeA,2264,8,7/18/2019,8/16/2020
TypeA,2263,8,7/18/2019,8/16/2020
TypeA,2262,8,7/18/2019,8/16/2020
TypeA,2261,8,7/18/2019,8/16/2020
TypeA,2260,8,7/18/2019,8/16/2020
TypeA,2247,8,7/18/2019,8/16/2020
TypeA,2245,8,7/18/2019,8/16/2020
TypeA,2244,8,7/18/2019,8/16/2020
TypeA,2238,8,7/18/2019,8/16/2020
TypeA,2237,8,7/18/2019,8/16/2020
TypeA,2236,8,7/18/2019,8/16/2020
TypeA,2235,8,7/18/2019,8/16/2020
TypeA,2233,8,7/18/2019,8/16/2020
TypeA,2228,8,7/18/2019,8/16/2020
TypeA,2226,8,7/18/2019,8/16/2020
TypeA,2225,8,7/18/2019,8/16/2020
TypeA,2222,8,7/18/2019,8/16/2020
TypeA,2221,8,7/18/2019,8/16/2020
TypeA,2217,8,7/18/2019,8/16/2020
TypeA,2215,8,7/18/2019,8/16/2020
TypeA,2213,8,7/18/2019,8/16/2020
TypeA,2210,8,7/18/2019,8/16/2020
TypeA,2208,8,7/18/2019,8/16/2020
TypeA,2207,8,7/18/2019,8/16/2020
TypeA,2205,8,7/18/2019,8/16/2020
TypeA,2203,8,7/18/2019,8/16/2020
TypeA,2200,8,7/18/2019,8/16/2020
TypeA,2199,8,7/18/2019,8/16/2020
TypeA,2194,8,7/18/2019,8/16/2020
TypeA,2193,8,7/18/2019,8/16/2020
TypeA,2190,8,7/18/2019,8/16/2020
TypeA,2188,8,7/18/2019,8/16/2020
TypeA,2187,8,7/18/2019,8/16/2020
TypeA,2185,8,7/18/2019,8/16/2020
TypeA,2183,8,7/18/2019,8/16/2020
TypeA,2182,8,7/18/2019,8/16/2020
TypeA,2181,8,7/18/2019,8/16/2020
TypeA,2179,8,7/18/2019,8/16/2020
TypeA,2178,8,7/18/2019,8/16/2020
TypeA,2176,8,7/18/2019,8/16/2020
TypeA,2171,8,7/18/2019,8/16/2020
TypeA,2170,8,7/18/2019,8/16/2020
TypeA,2168,8,7/18/2019,8/16/2020
TypeA,2167,8,7/18/2019,8/16/2020
TypeA,2164,8,7/18/2019,8/16/2020
TypeA,2162,8,7/18/2019,8/16/2020
TypeA,2159,8,7/18/2019,8/16/2020
TypeA,2156,8,7/18/2019,8/16/2020
TypeA,2149,8,7/18/2019,8/16/2020
TypeA,2148,8,7/18/2019,8/16/2020
TypeA,2147,8,7/18/2019,8/16/2020
TypeA,2146,8,7/18/2019,8/16/2020
TypeA,2142,8,7/18/2019,8/16/2020
TypeA,2138,8,7/18/2019,8/16/2020
TypeA,2137,8,7/18/2019,8/16/2020
TypeA,2134,8,7/18/2019,8/16/2020
TypeA,2133,8,7/18/2019,8/16/2020
TypeA,2131,8,7/18/2019,8/16/2020
TypeA,2130,8,7/18/2019,8/16/2020
TypeA,2129,8,7/18/2019,8/16/2020
TypeA,2124,8,7/18/2019,8/16/2020
TypeA,2123,8,7/18/2019,8/16/2020
TypeA,2121,8,7/18/2019,8/16/2020
TypeA,2117,8,7/18/2019,8/16/2020
TypeA,2115,8,7/18/2019,8/16/2020
TypeA,2114,8,7/18/2019,8/16/2020
TypeA,2112,8,7/18/2019,8/16/2020
TypeA,2109,8,7/18/2019,8/16/2020
TypeA,2108,8,7/18/2019,8/16/2020
TypeA,2100,8,7/18/2019,8/16/2020
TypeA,2097,8,7/18/2019,8/16/2020
TypeA,2095,8,7/18/2019,8/16/2020
TypeA,2092,8,7/18/2019,8/16/2020
TypeA,2088,8,7/18/2019,8/16/2020
TypeA,2087,8,7/18/2019,8/16/2020
TypeA,2085,8,7/18/2019,8/16/2020
TypeA,2084,8,7/18/2019,8/16/2020
TypeA,2083,8,7/18/2019,8/16/2020
TypeA,2082,8,7/18/2019,8/16/2020
TypeA,2081,8,7/18/2019,8/16/2020
TypeA,2080,8,7/18/2019,8/16/2020
TypeA,2079,8,7/18/2019,8/16/2020
TypeA,2078,8,7/18/2019,8/16/2020
TypeA,2076,8,7/18/2019,8/16/2020
TypeA,2074,8,7/18/2019,8/16/2020
TypeA,2070,8,7/18/2019,8/16/2020
TypeA,2069,8,7/18/2019,8/16/2020
TypeA,2066,8,7/18/2019,8/16/2020
TypeA,2064,8,7/18/2019,8/16/2020
TypeA,2059,8,7/18/2019,8/16/2020
TypeA,2058,8,7/18/2019,8/16/2020
TypeA,2057,8,7/18/2019,8/16/2020
TypeA,2053,8,7/18/2019,8/16/2020
TypeA,2051,8,7/18/2019,8/16/2020
TypeA,2050,8,7/18/2019,8/16/2020
TypeA,2047,8,7/18/2019,8/16/2020
TypeA,2042,8,7/18/2019,8/16/2020
TypeA,2041,8,7/18/2019,8/16/2020
TypeA,2037,8,7/18/2019,8/16/2020
TypeA,2035,8,7/18/2019,8/16/2020
TypeA,2034,8,7/18/2019,8/16/2020
TypeA,2032,8,7/18/2019,8/16/2020
TypeA,2030,8,7/18/2019,8/16/2020
TypeA,2027,8,7/18/2019,8/16/2020
TypeA,2024,8,7/18/2019,8/16/2020
TypeA,2021,8,7/18/2019,8/16/2020
TypeA,2020,8,7/18/2019,8/16/2020
TypeA,2019,8,7/18/2019,8/16/2020
TypeA,2018,8,7/18/2019,8/16/2020
TypeA,2017,8,7/18/2019,8/16/2020
TypeA,2015,8,7/18/2019,8/16/2020
TypeA,2014,8,7/18/2019,8/16/2020
TypeA,2013,8,7/18/2019,8/16/2020
TypeA,2012,8,7/18/2019,8/16/2020
TypeA,2011,8,7/18/2019,8/16/2020
TypeA,2007,8,7/18/2019,8/16/2020
TypeA,2006,8,7/18/2019,8/16/2020
TypeA,2004,8,7/18/2019,8/16/2020
TypeA,1998,8,7/18/2019,8/16/2020
TypeA,1995,8,7/18/2019,8/16/2020
TypeA,1990,8,7/18/2019,8/16/2020
TypeA,1989,8,7/18/2019,8/16/2020
TypeA,1985,8,7/18/2019,8/16/2020
TypeA,1982,8,7/18/2019,8/16/2020
TypeA,1981,8,7/18/2019,8/16/2020
TypeA,1978,8,7/18/2019,8/16/2020
TypeA,1976,8,7/18/2019,8/16/2020
TypeA,1975,8,7/18/2019,8/16/2020
TypeA,1974,8,7/18/2019,8/16/2020
TypeA,1972,8,7/18/2019,8/16/2020
TypeA,1971,8,7/18/2019,8/16/2020
TypeA,1969,8,7/18/2019,8/16/2020
TypeA,1968,8,7/18/2019,8/16/2020
TypeA,1966,8,7/18/2019,8/16/2020
TypeA,1965,8,7/18/2019,8/16/2020
TypeA,1963,8,7/18/2019,8/16/2020
TypeA,1954,8,7/18/2019,8/16/2020
TypeA,1947,8,7/18/2019,8/16/2020
TypeA,1944,8,7/18/2019,8/16/2020
TypeA,1943,8,7/18/2019,8/16/2020
TypeA,1939,8,7/18/2019,8/16/2020
TypeA,1937,8,7/18/2019,8/16/2020
TypeA,1936,8,7/18/2019,8/16/2020
TypeA,1935,8,7/18/2019,8/16/2020
TypeA,1930,8,7/18/2019,8/16/2020
TypeA,1929,8,7/18/2019,8/16/2020
TypeA,1928,8,7/18/2019,8/16/2020
TypeA,1927,8,7/18/2019,8/16/2020
TypeA,1924,8,7/18/2019,8/16/2020
TypeA,1923,8,7/18/2019,8/16/2020
TypeA,1922,8,7/18/2019,8/16/2020
TypeA,1920,8,7/18/2019,8/16/2020
TypeA,1919,8,7/18/2019,8/16/2020
TypeA,1918,8,7/18/2019,8/16/2020
TypeA,1916,8,7/18/2019,8/16/2020
TypeA,1912,8,7/18/2019,8/16/2020
TypeA,1911,8,7/18/2019,8/16/2020
TypeA,1907,8,7/18/2019,8/16/2020
TypeA,1906,8,7/18/2019,8/16/2020
TypeA,1905,8,7/18/2019,8/16/2020
TypeA,1901,8,7/18/2019,8/16/2020
TypeA,1899,8,7/18/2019,8/16/2020
TypeA,1895,8,7/18/2019,8/16/2020
TypeA,1892,8,7/18/2019,8/16/2020
TypeA,1889,8,7/18/2019,8/16/2020
TypeA,1883,8,7/18/2019,8/16/2020
TypeA,1879,8,7/18/2019,8/16/2020
TypeA,1873,8,7/18/2019,8/16/2020
TypeA,1872,8,7/18/2019,8/16/2020
TypeA,1869,8,7/18/2019,8/16/2020
TypeA,1865,8,7/18/2019,8/16/2020
TypeA,1864,8,7/18/2019,8/16/2020
TypeA,1862,8,7/18/2019,8/16/2020
TypeA,1861,8,7/18/2019,8/16/2020
TypeA,1858,8,7/18/2019,8/16/2020
TypeA,1856,8,7/18/2019,8/16/2020
TypeA,1854,8,7/18/2019,8/16/2020
TypeA,1852,8,7/18/2019,8/16/2020
TypeA,1849,8,7/18/2019,8/16/2020
TypeA,1848,8,7/18/2019,8/16/2020
TypeA,1847,8,7/18/2019,8/16/2020
TypeA,1845,8,7/18/2019,8/16/2020
TypeA,1836,8,7/18/2019,8/16/2020
TypeA,1835,8,7/18/2019,8/16/2020
TypeA,1834,8,7/18/2019,8/16/2020
TypeA,1833,8,7/18/2019,8/16/2020
TypeA,1831,8,7/18/2019,8/16/2020
TypeA,1829,8,7/18/2019,8/16/2020
TypeA,1824,8,7/18/2019,8/16/2020
TypeA,1823,8,7/18/2019,8/16/2020
TypeA,1822,8,7/18/2019,8/16/2020
TypeA,1821,8,7/18/2019,8/16/2020
TypeA,1816,8,7/18/2019,8/16/2020
TypeA,1814,8,7/18/2019,8/16/2020
TypeA,1812,8,7/18/2019,8/16/2020
TypeA,1810,8,7/18/2019,8/16/2020
TypeA,1809,8,7/18/2019,8/16/2020
TypeA,1807,8,7/18/2019,8/16/2020
TypeA,1806,8,7/18/2019,8/16/2020
TypeA,1804,8,7/18/2019,8/16/2020
TypeA,1803,8,7/18/2019,8/16/2020
TypeA,1800,8,7/18/2019,8/16/2020
TypeA,1797,8,7/18/2019,8/16/2020
TypeA,1795,8,7/18/2019,8/16/2020
TypeA,1792,8,7/18/2019,8/16/2020
TypeA,1791,8,7/18/2019,8/16/2020
TypeA,1788,8,7/18/2019,8/16/2020
TypeA,1781,8,7/18/2019,8/16/2020
TypeA,1779,8,7/18/2019,8/16/2020
TypeA,1778,8,7/18/2019,8/16/2020
TypeA,1777,8,7/18/2019,8/16/2020
TypeA,1776,8,7/18/2019,8/16/2020
TypeA,1774,8,7/18/2019,8/16/2020
TypeA,1772,8,7/18/2019,8/16/2020
TypeA,1769,8,7/18/2019,8/16/2020
TypeA,1767,8,7/18/2019,8/16/2020
TypeA,1764,8,7/18/2019,8/16/2020
TypeA,1763,8,7/18/2019,8/16/2020
TypeA,1762,8,7/18/2019,8/16/2020
TypeA,1759,8,7/18/2019,8/16/2020
TypeA,1756,8,7/18/2019,8/16/2020
TypeA,1754,8,7/18/2019,8/16/2020
TypeA,1753,8,7/18/2019,8/16/2020
TypeA,1752,8,7/18/2019,8/16/2020
TypeA,1749,8,7/18/2019,8/16/2020
TypeA,1747,8,7/18/2019,8/16/2020
TypeA,1746,8,7/18/2019,8/16/2020
TypeA,1745,8,7/18/2019,8/16/2020
TypeA,1742,8,7/18/2019,8/16/2020
TypeA,1740,8,7/18/2019,8/16/2020
TypeA,1732,8,7/18/2019,8/16/2020
TypeA,1731,8,7/18/2019,8/16/2020
TypeA,1729,8,7/18/2019,8/16/2020
TypeA,1726,8,7/18/2019,8/16/2020
TypeA,1723,8,7/18/2019,8/16/2020
TypeA,1722,8,7/18/2019,8/16/2020
TypeA,1720,8,7/18/2019,8/16/2020
TypeA,1710,8,7/18/2019,8/16/2020
TypeA,1708,8,7/18/2019,8/16/2020
TypeA,1705,8,7/18/2019,8/16/2020
TypeA,1696,8,7/18/2019,8/16/2020
TypeA,1694,8,7/18/2019,8/16/2020
TypeA,1693,8,7/18/2019,8/16/2020
TypeA,1692,8,7/18/2019,8/16/2020
TypeA,1687,8,7/18/2019,8/16/2020
TypeA,1686,8,7/18/2019,8/16/2020
TypeA,1685,8,7/18/2019,8/16/2020
TypeA,1683,8,7/18/2019,8/16/2020
TypeA,1678,8,7/18/2019,8/16/2020
TypeA,1677,8,7/18/2019,8/16/2020
TypeA,1676,8,7/18/2019,8/16/2020
TypeA,1675,8,7/18/2019,8/16/2020
TypeA,1673,8,7/18/2019,8/16/2020
TypeA,1672,8,7/18/2019,8/16/2020
TypeA,1668,8,7/18/2019,8/16/2020
TypeA,1667,8,7/18/2019,8/16/2020
TypeA,1662,8,7/18/2019,8/16/2020
TypeA,1659,8,7/18/2019,8/16/2020
TypeA,1653,8,7/18/2019,8/16/2020
TypeA,1648,8,7/18/2019,8/16/2020
TypeA,1642,8,7/18/2019,8/16/2020
TypeA,1640,8,7/18/2019,8/16/2020
TypeA,1639,8,7/18/2019,8/16/2020
TypeA,1634,8,7/18/2019,8/16/2020
TypeA,1633,8,7/18/2019,8/16/2020
TypeA,1631,8,7/18/2019,8/16/2020
TypeA,1630,8,7/18/2019,8/16/2020
TypeA,1622,8,7/18/2019,8/16/2020
TypeA,1621,8,7/18/2019,8/16/2020
TypeA,1620,8,7/18/2019,8/16/2020
TypeA,1619,8,7/18/2019,8/16/2020
TypeA,1618,8,7/18/2019,8/16/2020
TypeA,1617,8,7/18/2019,8/16/2020
TypeA,1615,8,7/18/2019,8/16/2020
TypeA,1613,8,7/18/2019,8/16/2020
TypeA,1607,8,7/18/2019,8/16/2020
TypeA,1604,8,7/18/2019,8/16/2020
TypeA,1602,8,7/18/2019,8/16/2020
TypeA,1601,8,7/18/2019,8/16/2020
TypeA,1599,8,7/18/2019,8/16/2020
